"id","parent_id","root_id"
"6690","6048","8"
"6691","6147","8"
"6692","18315","8"
"14530","1464","8"
"6696","2482","8"
"6697","3425","8"
"6698","3801","8"
"6701","254","8"
"6702","6094","8"
"6703","511","8"
"6704","6087","8"
"6706","6205","8"
"6707","2632","8"
"6710","6149","8"
"6711","3681","8"
"6712","3737","8"
"6713","3676","8"
"6714","2857","8"
"6715","18314","8"
"6716","6321","8"
"6717","6165","8"
"6718","3709","8"
"6719","3356","8"
"6720","6129","8"
"6721","2724","8"
"6722","2382","8"
"6723","1087","6"
"16265","4932","8"
"6725","2895","2"
"6726","237","8"
"6727","10188","8"
"6728","10188","8"
"6731","1159","8"
"6732","1715","8"
"9878","510","8"
"6735","1189","8"
"6736","1296","8"
"6737","1299","8"
"6738","6054","8"
"6739","442","8"
"6740","7722","8"
"6741","3096","8"
"6743","6142","8"
"6744","7350","8"
"6746","3421","8"
"6747","3700","8"
"6749","6145","8"
"6750","3930","8"
"6751","566","8"
"6755","346","8"
"6756","18314","8"
"6757","6165","8"
"6758","2279","8"
"6759","7352","8"
"6760","736","8"
"6761","1189","8"
"6762","1404","8"
"6763","6037","8"
"6765","1454","8"
"6766","1349","8"
"6768","1189","8"
"6770","6164","8"
"6771","6065","8"
"6774","1632","8"
"6778","6088","8"
"6779","2336","8"
"6780","1189","8"
"6782","3736","8"
"6783","6272","8"
"6784","483","8"
"6785","3758","8"
"6786","74","8"
"6787","1189","8"
"6788","3801","8"
"6789","2905","8"
"6790","1913","8"
"6791","6113","8"
"6794","5440","8"
"6795","1189","8"
"6797","1566","8"
"6799","2985","8"
"10935","6049","8"
"6801","3658","8"
"6804","1349","8"
"6805","1003","8"
"6806","74","8"
"6807","1240","8"
"6808","3096","8"
"6809","3062","8"
"6810","6321","8"
"6812","6026","8"
"6813","3730","8"
"6814","5745","8"
"6815","4781","8"
"6816","3787","8"
"6817","1258","8"
"6819","2279","8"
"6820","2724","8"
"8864","2272","8"
"10934","3666","8"
"6828","6847","8"
"6830","5850","8"
"6831","9360","8"
"6832","7350","8"
"6833","1312","8"
"6835","6129","8"
"6836","1262","8"
"6840","6147","8"
"6844","3246","8"
"6845","5337","8"
"6846","1313","8"
"6847","1293","8"
"8662","1189","8"
"6849","5850","8"
"6852","2349","8"
"6854","10209","8"
"14529","3694","8"
"6869","889","8"
"6871","3680","8"
"6875","6602","8"
"6876","3730","8"
"6877","6136","8"
"6878","3421","8"
"6879","535","8"
"6880","3801","8"
"6882","2036","8"
"6883","2964","8"
"6888","4627","8"
"6891","6165","8"
"6894","6037","8"
"6895","1293","8"
"6897","254","8"
"6900","1556","8"
"6901","6288","8"
"6902","1200","8"
"6904","7600","8"
"6909","6115","8"
"6910","6148","8"
"13051","14200","8"
"6914","2272","8"
"6915","9081","8"
"6916","836","8"
"6917","2132","8"
"6921","6075","8"
"6930","6037","8"
"6931","2199","8"
"6932","6070","8"
"6935","738","8"
"6937","535","8"
"6939","270","8"
"6940","74","8"
"6941","5096","8"
"6942","3705","8"
"6943","4748","8"
"6944","1511","8"
"6946","6331","8"
"6947","4120","8"
"6948","7607","8"
"6949","3681","8"
"6951","6295","8"
"6952","1189","8"
"6953","3739","8"
"6954","5500","8"
"6955","3678","8"
"6956","3957","8"
"6957","3668","8"
"6958","6110","8"
"6959","346","8"
"6960","1189","8"
"6961","6147","8"
"6963","6190","8"
"6964","6049","8"
"6965","6987","8"
"6966","6026","8"
"6968","4278","8"
"6969","10094","8"
"9072","3931","8"
"6971","849","8"
"6972","430","8"
"13258","1313","8"
"6975","486","8"
"6976","3684","8"
"6977","6038","8"
"6978","6014","8"
"6979","5213","8"
"6980","662","8"
"6981","279","8"
"6982","6138","8"
"6984","375","8"
"6985","6165","8"
"6986","6265","8"
"6987","1698","8"
"6988","738","8"
"6990","6165","8"
"8642","6165","8"
"8641","6192","8"
"6993","5457","8"
"6996","6282","8"
"6997","3837","8"
"6998","6320","8"
"7002","6094","8"
"7003","321","8"
"7004","2724","8"
"7005","1025","8"
"7008","535","8"
"7010","3133","8"
"7012","1349","8"
"7017","1664","8"
"7018","3283","8"
"7019","2036","8"
"7020","6075","8"
"7021","1293","8"
"7022","393","8"
"7023","6102","8"
"7024","1189","8"
"7025","2020","8"
"7026","6165","8"
"7027","3818","8"
"7028","1404","8"
"13900","2382","8"
"7033","1552","8"
"7034","4390","8"
"7035","4390","8"
"7036","5292","8"
"7037","4390","8"
"7038","4390","8"
"7041","1957","8"
"7046","548","8"
"7047","1495","8"
"7050","414","8"
"7051","462","8"
"7055","451","8"
"7059","1698","8"
"9139","2469","8"
"7061","627","8"
"7063","1798","8"
"7066","2470","8"
"7067","1404","8"
"7068","220","8"
"7069","3786","8"
"7072","6046","8"
"7074","1189","8"
"7076","4871","8"
"7077","3722","8"
"7078","256","8"
"7079","6149","8"
"7080","642","8"
"7082","4454","8"
"7085","6224","8"
"7086","74","8"
"7087","74","8"
"7089","566","8"
"7090","2388","8"
"7091","259","8"
"7092","6192","8"
"7093","6224","8"
"7094","451","8"
"7097","424","8"
"7098","346","8"
"13904","657","8"
"7100","2233","8"
"7101","461","8"
"7102","1644","8"
"7104","442","8"
"7105","1291","8"
"7106","534","8"
"7109","9366","8"
"7110","346","8"
"7111","3099","8"
"7112","6218","8"
"7113","3779","8"
"7114","346","8"
"7116","1848","8"
"7117","346","8"
"7118","1684","8"
"7120","74","8"
"7121","321","8"
"7122","1382","8"
"7125","2430","8"
"7126","1189","8"
"7127","10306","8"
"7130","1437","8"
"7131","346","8"
"7133","258","8"
"7135","258","8"
"7136","4290","8"
"7138","6282","8"
"7139","74","8"
"7140","6150","8"
"7141","24","6"
"7142","7141","6"
"7144","6143","8"
"7145","4810","8"
"7146","6037","8"
"7147","3737","8"
"10936","10935","8"
"7150","627","8"
"7151","6308","8"
"7152","3012","8"
"7153","18314","8"
"7154","6321","8"
"7155","1349","8"
"7156","426","8"
"7157","2120","8"
"7158","2155","8"
"7159","1208","8"
"7160","1876","8"
"7161","1293","8"
"7163","6015","8"
"7169","128","8"
"7171","6164","8"
"7172","346","8"
"7174","566","8"
"7175","2486","8"
"7176","1653","8"
"7177","3640","8"
"7178","6118","8"
"7183","6211","8"
"7184","1321","8"
"7186","627","8"
"7188","262","8"
"7189","919","8"
"7190","6075","8"
"7191","1312","8"
"7194","1383","8"
"7195","6281","8"
"7198","6142","8"
"7199","4237","8"
"7201","74","8"
"7202","2145","8"
"7203","812","8"
"7204","6713","8"
"7205","6218","8"
"7206","1729","8"
"7208","2470","8"
"7209","1600","8"
"7210","3676","8"
"7211","1620","8"
"7213","9620","8"
"7214","6102","8"
"7215","1998","8"
"7217","15319","8"
"7218","6102","8"
"8617","4585","8"
"7220","6319","8"
"7221","7","7"
"7223","61","8"
"7224","1332","8"
"7225","7351","8"
"7226","2883","8"
"7227","819","8"
"7228","131","8"
"7229","3786","8"
"7231","10936","8"
"8902","429","8"
"10592","1370","8"
"13191","1228","8"
"7239","449","8"
"7240","3711","8"
"7244","961","8"
"7246","6094","8"
"7247","3737","8"
"7248","10114","8"
"7249","10114","8"
"7250","343","8"
"7251","693","8"
"7253","830","8"
"7255","3957","8"
"7257","74","8"
"7258","6091","8"
"7264","6149","8"
"7265","7348","8"
"7266","74","8"
"7268","6100","8"
"7269","3725","8"
"7270","6186","8"
"7271","2136","8"
"7272","6334","8"
"7273","280","8"
"7275","3837","8"
"7276","741","8"
"7277","1605","8"
"7280","3674","8"
"7281","6026","8"
"7282","12599","8"
"7283","131","8"
"7284","3931","8"
"7285","6","6"
"7286","7285","6"
"7288","1313","8"
"7289","1946","8"
"7290","12129","8"
"7291","1293","8"
"7293","5278","8"
"13171","6037","8"
"7297","1600","8"
"7298","74","8"
"7300","18314","8"
"7301","346","8"
"7302","268","8"
"7303","1383","8"
"7304","1679","8"
"7305","3957","8"
"7306","1600","8"
"7307","3831","8"
"7309","3681","8"
"7312","3795","8"
"7313","3796","8"
"7315","7024","8"
"7316","254","8"
"7318","2036","8"
"7319","2036","8"
"7320","3795","8"
"7322","2702","8"
"7323","2495","8"
"7324","3800","8"
"7325","332","8"
"7326","8386","8"
"11011","12312","8"
"7328","835","8"
"7329","375","8"
"7330","1445","8"
"7331","7291","8"
"7332","3684","8"
"7336","258","8"
"7337","3681","8"
"14339","6165","8"
"7342","2334","8"
"7343","2724","8"
"7344","445","8"
"7345","3737","8"
"7346","6150","8"
"7347","6164","8"
"7348","1293","8"
"7349","6037","8"
"7350","6078","8"
"7351","514","8"
"7352","1889","8"
"7353","1605","8"
"7355","12587","8"
"7356","6149","8"
"7357","1841","8"
"7358","6265","8"
"7359","6205","8"
"7360","1295","8"
"7364","3737","8"
"7368","724","8"
"7370","3644","8"
"16720","3957","8"
"7375","5301","8"
"7376","6070","8"
"7377","5952","8"
"7378","6165","8"
"7379","3805","8"
"7380","6089","8"
"7381","1004","8"
"7385","6665","8"
"7386","6027","8"
"7387","1349","8"
"7388","1419","8"
"7389","2211","8"
"7390","6108","8"
"7392","5864","8"
"7393","4896","8"
"7394","2482","8"
"7397","1998","8"
"7398","3678","8"
"7401","1201","8"
"7402","9","9"
"7404","409","8"
"7405","256","8"
"7406","1721","8"
"7407","1166","9"
"7409","18314","8"
"7410","738","8"
"7411","6095","8"
"7412","6146","8"
"7413","8721","8"
"7414","6097","8"
"7415","74","8"
"7416","961","8"
"7418","1008","8"
"7419","2036","8"
"7422","3801","8"
"7423","657","8"
"7424","6033","2"
"8616","3684","8"
"7427","1174","8"
"7429","6187","8"
"7430","6187","8"
"11701","3012","8"
"7432","6187","8"
"7434","6165","8"
"7437","7438","8"
"7438","6097","8"
"7439","128","8"
"7440","6100","8"
"7441","3970","8"
"7443","741","8"
"7444","1312","8"
"7445","1159","8"
"7447","6027","8"
"7448","3837","8"
"7449","3665","8"
"8628","694","8"
"7451","566","8"
"7453","2646","8"
"7457","6265","8"
"7458","6027","8"
"7459","3786","8"
"7460","233","8"
"7464","3736","8"
"7468","4214","8"
"7470","375","8"
"7471","3730","8"
"7476","738","8"
"7477","6149","8"
"7478","18315","8"
"8780","2139","8"
"7483","1618","8"
"7484","3338","8"
"7485","6110","8"
"7486","3422","8"
"7487","3425","8"
"7490","2065","8"
"7491","8464","8"
"7492","1295","8"
"7496","2203","8"
"7497","3711","8"
"7499","3722","8"
"7500","3450","8"
"7502","1605","8"
"7506","6165","8"
"7507","2131","8"
"7508","6099","8"
"7509","6785","8"
"7513","6097","8"
"7515","1223","8"
"7516","346","8"
"7519","3425","8"
"7520","3934","8"
"7521","6102","8"
"7523","4710","8"
"7524","12223","8"
"7525","6083","8"
"7526","131","8"
"7529","2724","8"
"7532","2020","8"
"7534","6091","8"
"7536","6091","8"
"7539","6070","8"
"7540","4720","8"
"7541","2646","8"
"7542","1729","8"
"7546","3684","8"
"7548","2453","8"
"7549","4098","8"
"7550","3694","8"
"7553","1555","8"
"8741","6033","2"
"9498","1189","8"
"7556","3670","8"
"7558","1769","8"
"7560","3731","8"
"7564","6165","8"
"7566","3096","8"
"7567","2132","8"
"7568","6147","8"
"7569","3421","8"
"7570","1691","8"
"7572","2343","8"
"7573","6098","8"
"7576","657","8"
"7577","3722","8"
"7578","608","8"
"7579","6192","8"
"7580","1189","8"
"7585","1312","8"
"7587","409","8"
"7588","6150","8"
"7589","18315","8"
"7590","7591","9"
"7591","9","9"
"7592","7591","9"
"7593","7591","9"
"7595","2656","8"
"7596","1867","8"
"7597","1867","8"
"7598","3681","8"
"7600","3722","8"
"7601","1670","8"
"7602","2860","8"
"7603","1189","8"
"7605","1291","8"
"7607","6147","8"
"7609","3787","8"
"7615","346","8"
"7616","6288","8"
"14150","3927","8"
"7619","4399","8"
"7620","6019","8"
"7623","321","8"
"7625","2813","8"
"8876","3731","8"
"7629","6037","8"
"7634","2724","8"
"7635","5928","8"
"7636","1604","8"
"7637","3696","8"
"7638","3725","8"
"7639","1174","8"
"7644","6205","8"
"7645","1279","8"
"7658","279","8"
"7663","6069","8"
"7665","6271","8"
"7666","346","8"
"7669","3696","8"
"7670","1299","8"
"7671","1299","8"
"14533","3425","8"
"7674","6110","8"
"7678","74","8"
"7679","1555","8"
"7682","1706","8"
"7689","6147","8"
"7690","3957","8"
"7693","1312","8"
"7694","256","8"
"7695","6088","8"
"7697","3928","8"
"7699","248","8"
"7700","6121","8"
"7702","8603","8"
"7704","346","8"
"7705","931","8"
"8808","6118","8"
"7710","3041","8"
"7711","74","8"
"7714","6037","8"
"7717","4391","8"
"7720","535","8"
"7722","1690","8"
"14536","835","8"
"7727","1464","8"
"7728","1312","8"
"7729","3799","8"
"7730","1664","8"
"7731","6027","8"
"7740","3624","8"
"14542","10395","8"
"7745","1664","8"
"7747","4977","8"
"14537","6061","8"
"7750","3372","8"
"14539","3624","8"
"7753","6034","8"
"7755","1189","8"
"8714","1201","8"
"7767","6148","8"
"7771","3696","8"
"7773","3713","8"
"7774","2724","8"
"7778","6040","8"
"7780","6186","8"
"7789","1485","8"
"7798","74","8"
"7809","6665","8"
"7810","264","8"
"7812","6075","8"
"7813","7812","8"
"7814","1482","8"
"7815","414","8"
"7821","3848","8"
"7823","5096","8"
"7824","3508","8"
"7829","6086","8"
"7832","1189","8"
"19007","693","8"
"7835","6321","8"
"7840","3837","8"
"7842","1332","8"
"7843","1189","8"
"7844","3801","8"
"8742","3679","8"
"7849","535","8"
"7850","319","8"
"7851","1189","8"
"7856","375","8"
"7857","3074","8"
"7860","6110","8"
"7864","6118","8"
"7867","658","8"
"7868","6054","8"
"7873","6164","8"
"7876","6190","8"
"7877","1464","8"
"7878","6037","8"
"7879","1605","8"
"7880","5096","8"
"7881","1233","8"
"7882","10934","8"
"7883","783","8"
"7885","2546","8"
"7887","15408","8"
"7890","6330","8"
"7891","1189","8"
"7892","1227","8"
"7897","6211","8"
"8870","1605","8"
"14207","3796","8"
"7904","1291","8"
"7909","445","8"
"7910","3434","8"
"7911","1262","8"
"7912","6075","8"
"7913","6665","8"
"10175","1558","8"
"7916","6253","8"
"10176","10094","8"
"7919","1313","8"
"7920","262","8"
"7921","1312","8"
"7922","2472","8"
"7923","6614","8"
"7925","4183","8"
"7926","18314","8"
"7927","6321","8"
"7928","2150","8"
"7929","3","3"
"7930","3","3"
"7931","3","3"
"7932","3","3"
"7934","6282","8"
"7935","1631","8"
"7936","18314","8"
"7937","2020","8"
"7938","7821","8"
"7940","3669","8"
"7942","6246","8"
"7944","5451","8"
"7945","694","8"
"7946","1174","8"
"7947","1688","8"
"7948","1174","8"
"7949","1174","8"
"7950","1189","8"
"7951","2060","8"
"7954","1201","8"
"7955","321","8"
"7956","3931","8"
"7962","511","8"
"7964","5770","8"
"7965","734","8"
"9549","1009","8"
"7971","1312","8"
"7972","90","8"
"7973","2145","8"
"7974","2646","8"
"7975","1266","8"
"7976","2146","8"
"7977","74","8"
"7979","74","8"
"7980","429","8"
"7981","1604","8"
"7982","1174","8"
"7983","1266","8"
"7984","6098","8"
"7985","1312","8"
"7986","1485","8"
"7987","2155","8"
"7989","1254","8"
"7990","6165","8"
"7991","7492","8"
"7992","1291","8"
"7993","254","8"
"7994","1299","8"
"7995","825","8"
"8787","3800","8"
"8005","6205","8"
"8006","2138","8"
"8007","1312","8"
"8008","6150","8"
"8009","961","8"
"8010","258","8"
"8011","1159","8"
"8012","462","8"
"8013","3718","8"
"8015","1555","8"
"8016","143","8"
"8018","2393","8"
"8019","18315","8"
"8020","351","8"
"8024","3794","8"
"8631","3835","8"
"8026","7992","8"
"8028","409","8"
"8030","2135","8"
"8031","6876","8"
"8032","131","8"
"8034","909","8"
"8036","3689","8"
"8037","1295","8"
"8038","1876","8"
"8039","10188","8"
"8041","1161","8"
"8042","15637","8"
"8043","6150","8"
"8044","3795","8"
"8045","1383","8"
"8046","1981","8"
"8047","3624","8"
"8048","6137","8"
"8052","971","8"
"8053","434","8"
"8055","6665","8"
"8056","6012","8"
"8057","2494","8"
"8058","18315","8"
"8059","3805","8"
"8061","1716","8"
"9184","3762","8"
"9499","3096","8"
"8066","1464","8"
"8067","1281","8"
"8070","693","8"
"8072","2136","8"
"8075","6026","8"
"8076","6322","8"
"8077","6165","8"
"8079","392","8"
"8080","254","8"
"8081","6265","8"
"8082","4931","8"
"8085","1192","8"
"8088","3763","8"
"8089","3796","8"
"8090","2646","8"
"8091","1464","8"
"8093","6037","8"
"8094","3799","8"
"8095","6008","8"
"8625","5693","8"
"8097","304","8"
"8098","9235","8"
"8099","958","8"
"8100","511","8"
"8101","3798","8"
"8102","6665","8"
"8103","6008","8"
"8104","6205","8"
"8105","1728","8"
"8901","131","8"
"9656","4025","8"
"8110","3717","8"
"8111","5451","8"
"8112","6022","8"
"8113","3424","8"
"8115","10044","8"
"8116","10094","8"
"8117","3837","8"
"8118","3679","8"
"8119","3671","8"
"8120","706","8"
"8125","3725","8"
"8126","6327","8"
"8127","2679","8"
"8128","694","8"
"8130","6295","8"
"8131","2964","8"
"8132","2724","8"
"8133","3425","8"
"8136","1984","8"
"8137","6255","8"
"8138","3684","8"
"8140","2155","8"
"8587","1769","8"
"8586","3425","8"
"8584","6156","8"
"8144","1189","8"
"8148","3760","8"
"8150","3669","8"
"8151","1969","8"
"8153","6192","8"
"8156","2470","8"
"8157","6876","8"
"8158","6075","8"
"8159","1543","8"
"8161","1698","8"
"8162","3679","8"
"8163","2482","8"
"8165","6150","8"
"15061","6026","8"
"8168","3787","8"
"8796","1262","8"
"8739","2203","8"
"8750","268","8"
"8720","1605","8"
"11050","1356","8"
"8180","1926","8"
"8181","1822","8"
"8183","3704","8"
"10405","212","8"
"8538","1266","8"
"8188","3722","8"
"8635","14506","8"
"8192","7024","8"
"14386","1291","8"
"8752","514","8"
"10550","3674","8"
"8786","2515","8"
"8207","4391","8"
"8619","3787","8"
"8210","12100","8"
"8713","3787","8"
"14559","2203","8"
"8214","3684","8"
"15784","1025","8"
"8644","4479","8"
"8735","6022","8"
"8221","1312","8"
"9243","694","8"
"8758","1025","8"
"14269","3671","8"
"8788","6149","8"
"8738","5457","8"
"8229","3851","8"
"8231","1328","8"
"8232","279","8"
"9196","6401","8"
"8235","3923","8"
"14098","2203","8"
"15673","4","4"
"8240","6187","8"
"8243","6189","8"
"8244","1464","8"
"8732","1189","8"
"8247","3772","8"
"15004","426","8"
"8250","340","8"
"8251","3671","8"
"8716","3830","8"
"8256","409","8"
"8257","9115","8"
"8259","3341","8"
"8261","3671","8"
"8627","1349","8"
"8264","5997","8"
"8265","256","8"
"8783","1892","8"
"14105","1361","8"
"14216","6098","8"
"8789","332","8"
"8271","3425","8"
"9597","6080","8"
"8872","4769","8"
"8275","3722","8"
"15667","1664","8"
"9210","509","8"
"9554","18317","8"
"10750","6094","8"
"18494","18495","8"
"8810","1293","8"
"8734","6008","8"
"18460","8532","8"
"10256","6098","8"
"8293","3925","8"
"8974","2272","8"
"8296","6146","8"
"14338","2521","8"
"11043","6787","8"
"8299","2852","8"
"8809","6099","8"
"8301","390","8"
"8985","6153","8"
"8303","6095","8"
"8305","1664","8"
"8306","6061","8"
"9781","3681","8"
"15920","1000","8"
"8310","3809","8"
"9087","6300","8"
"8315","1887","8"
"8626","6310","8"
"18580","3796","8"
"9440","3737","8"
"8322","10939","8"
"8757","2272","8"
"9073","18315","8"
"14114","6308","8"
"9599","6098","8"
"8329","1284","8"
"11010","3790","8"
"8613","387","8"
"8718","6294","8"
"8792","16059","8"
"8751","1605","8"
"13963","3425","8"
"10620","1357","8"
"14293","13118","8"
"14877","6098","8"
"8640","442","8"
"8343","270","8"
"8344","10320","8"
"16352","5913","8"
"9608","1887","8"
"8581","74","8"
"8350","3809","8"
"8632","1189","8"
"8352","3421","8"
"8353","4769","8"
"8749","1458","8"
"8663","3758","8"
"8949","1053","9"
"8364","4379","8"
"8365","5302","8"
"8366","3711","8"
"8367","6107","8"
"13004","4424","8"
"8369","3934","8"
"9567","6153","8"
"10983","5888","8"
"9649","6117","8"
"9374","3668","8"
"8375","6305","8"
"8376","11700","8"
"8379","511","8"
"8380","6013","8"
"8381","3800","8"
"8740","6274","8"
"8383","1189","8"
"8384","1605","8"
"8385","6240","8"
"8386","2116","8"
"8387","490","8"
"8388","6246","8"
"15001","2228","8"
"9616","3671","8"
"8633","8634","8"
"15670","13339","8"
"8582","1689","8"
"8396","15408","8"
"9533","3709","8"
"14880","6165","8"
"13405","2702","8"
"8402","3640","8"
"8403","10032","8"
"8404","3671","8"
"8406","2679","8"
"14999","35","1"
"14881","6087","8"
"8410","6149","8"
"8411","3800","8"
"15000","1496","8"
"14996","2037","8"
"8417","2346","8"
"8418","1189","8"
"8419","2346","8"
"8421","18314","8"
"8422","6144","8"
"8424","74","8"
"8425","6281","8"
"14876","3786","8"
"8428","6680","8"
"15002","1721","8"
"8430","3852","8"
"8431","2724","8"
"8432","2415","8"
"8433","3816","8"
"9331","566","8"
"8435","1492","8"
"8436","579","8"
"8438","1189","8"
"8439","6265","8"
"8441","3671","8"
"8442","1383","8"
"8444","2571","8"
"8445","254","8"
"8446","6191","8"
"8447","1728","8"
"8449","11582","8"
"15672","2646","8"
"8621","3421","8"
"9098","3796","8"
"8453","6186","8"
"8455","4120","8"
"8977","3671","8"
"15678","99","1"
"8643","6099","8"
"8461","262","8"
"8795","4636","8"
"9648","220","8"
"8464","3666","8"
"8580","6281","8"
"8790","6189","8"
"8467","3758","8"
"8468","2346","8"
"15990","1585","8"
