"movie_id","runtime","budget","revenue","homepage"
"869","119","100000000","362211740",""
"870","114","0","0","http://www.office-kitano.co.jp/dolls/"
"871","112","5800000","33395426",""
"872","103","0","0",""
"873","154","15000000","98467863",""
"874","120","0","0",""
"875","80","0","0",""
"876","265","0","0","http://www.scifi.com/dune_2k/"
"877","90","0","0",""
"878","97","0","0",""
"879","144","70000000","300854823",""
"880","96","900000","0",""
"881","138","40000000","243240178",""
"882","103","0","0",""
"883","96","0","7897645","http://www.coffeeandcigarettesmovie.com/"
"884","100","10000000","0",""
"885","76","0","0",""
"886","102","0","0",""
"887","172","0","0",""
"888","91","46000000","341631208",""
"889","90","83000000","59468275","http://www.vivarockvegas.com/"
"890","127","0","0",""
"891","138","8500000","70600000",""
"892","99","4000000","0",""
"893","97","0","0",""
"894","105","0","0","http://www.willenbrock-derfilm.de/"
"895","105","900000","0",""
"896","117","0","0",""
"897","110","0","0",""
"898","143","0","0",""
"899","90","0","0",""
"900","102","1073000","0",""
"901","87","1500000","5000000",""
"902","108","18000000","0",""
"903","126","0","0",""
"904","47","0","0",""
"905","131","0","0",""
"906","90","0","0",""
"907","197","14000000","112036323",""
"908","82","850000","0",""
"909","113","0","0",""
"910","116","0","0",""
"911","72","0","0",""
"912","102","4300000","0",""
"913","113","48000000","124305181",""
"914","124","2000000","5000000",""
"916","113","0","42300873",""
"917","172","0","0",""
"918","97","0","39321000",""
"919","48","0","0","http://www.bloodthemovie.com/"
"920","116","120000000","461979982","http://disney.go.com/disneyvideos/animatedfilms/cars/"
"921","144","88000000","108539911","http://www.cinderellamanmovie.com/index.php"
"922","121","9000000","0",""
"923","126","500000","0",""
"924","105","26000000","102356381","http://www.dawnofthedeadmovie.net/"
"925","120","6500000","37295445",""
"926","102","45000000","90683916",""
"927","106","11000000","0",""
"928","106","50000000","0",""
"929","140","130000000","379014294",""
"930","100","0","0",""
"931","110","0","0",""
"932","91","0","0",""
"933","97","0","0",""
"934","146","0","0",""
"935","94","1800000","9164370",""
"936","113","0","10878107",""
"938","130","600000","15000000",""
"939","89","422000","3000000",""
"940","97","0","0",""
"941","110","15000000","120207127",""
"942","114","0","227853986",""
"943","118","35000000","321731527",""
"944","127","140000000","285444603",""
"946","87","0","0",""
"947","216","0","44824144",""
"948","101","325000","0","http://www.halloweenmovies.com/"
"949","171","60000000","187436818",""
"950","90","80000000","647260749","http://www.iceage2game.com/de/"
"951","111","15000000","201957688",""
"953","86","78000000","532680671",""
"954","110","80000000","456494803","http://www.missionimpossible.com/"
"955","123","125000000","565400000","http://www.missionimpossible.com/"
"956","126","150000000","395668139","http://www.missionimpossible.com/"
"957","96","22700000","38119483","http://www.mgm.com/title_title.do?title_star=SPACEBAL"
"961","78","415232","0",""
"962","82","0","0",""
"963","101","300000","0",""
"964","93","0","0",""
"965","131","0","0",""
"966","128","0","0",""
"967","184","12000000","60000000",""
"968","124","0","50000000",""
"975","86","935000","0",""
"976","96","0","0",""
"977","84","0","0",""
"978","139","0","131457682",""
"979","97","0","0",""
"980","75","0","0",""
"981","112","0","0",""
"982","126","80000000","96105910",""
"983","129","0","0",""
"984","102","0","35976000",""
"985","89","10000","7000000",""
"986","117","0","0",""
"987","105","0","0",""
"988","122","0","51718367",""
"989","100","0","0",""
"990","134","0","0",""
"991","138","0","0",""
"992","44","0","0",""
"993","138","0","0",""
"994","118","0","0",""
"995","96","531300","0",""
"996","107","927000","0",""
"1018","141","15000000","20000000","http://www.mulhollanddrive.com/"
"1023","94","0","0",""
"1024","108","5000000","3000000",""
"1039","95","0","0",""
"1040","185","0","0",""
"1049","109","0","140081992",""
"1050","92","0","0",""
"1051","104","1800000","0",""
"1052","111","1800000","0",""
"1058","100","0","0",""
"1059","139","0","0",""
"1073","117","31000000","0",""
"1075","123","0","0",""
"1088","101","3000000","0","http://www.whaleriderthemovie.com/"
"1089","118","24000000","105000000",""
"1090","100","16000000","18564088",""
"1091","109","10000000","13782838",""
"1092","105","0","0",""
"1093","88","0","0",""
"1103","99","6000000","25244626","http://www.mgm.com/title_title.do?title_star=ESCAPENY"
"1114","91","0","0","http://www.kamelfilm.de/"
"1115","85","0","0","http://www.gespenster-der-film.de/"
"1116","124","0","22899908",""
"1123","101","0","0",""
"1124","130","40000000","109676311","http://wwws.warnerbros.de/theprestige/"
"1125","134","70000000","0","http://www.dreamgirlsmovie.com/"
"1126","126","0","0","http://www.alsdasmeerverschwand.de/"
"1127","113","0","0","http://www.princesaslapelicula.com/"
"1128","100","12170000","0",""
"1162","106","0","0",""
"1163","85","0","0",""
"1164","144","25000000","118229784",""
"1165","97","0","0","http://www.thequeenmovie.co.uk/"
"1213","139","40000000","128798265",""
"1244","114","0","0","http://pdl.warnerbros.com/wbol/de/movies/8mileshigh/flash/teaser.html"
"1245","134","0","0",""
"1246","102","24000000","119201483","http://www.rocky.com/"
"1247","167","85000000","0","http://www.thegoodshepherdmovie.com/"
"1248","117","0","75566697","http://hannibalrising.com/"
"1249","126","0","0","http://www.hollywoodlandmovie.com/"
"1250","118","120000000","228700000","http://www.sonypictures.com/movies/ghostrider/"
"1251","140","19000000","68670923",""
"1252","108","0","0","http://www.millenniumfilms.com/lonelyhearts/"
"1253","129","0","8863503",""
"1254","96","0","0",""
"1255","120","0","88489643","http://www.hostmovie.com/"
"1256","97","2000000","0","http://www.in3tagen.com/"
"1257","102","0","0","http://www.becauseisaidsomovie.com/index_intro.htm"
"1259","92","0","49469904",""
"1260","81","0","0",""
"1262","113","0","0",""
"1263","92","0","0","http://www.dieaufschneider-derfilm.de/"
"1264","110","700000","0","http://www.dwk4.de/"
"1265","95","0","136467680","http://www.bruecke.film.de/"
"1266","107","0","0",""
"1267","95","0","169332978",""
"1268","90","0","229700000","http://www.beansholiday.com/flash.html"
"1269","98","0","0","http://www.wixxer.film.de/"
"1271","117","65000000","422610419","http://300themovie.warnerbros.com"
"1272","107","50000000","0","http://www.sunshinedna.com/"
"1273","90","34000000","91499098",""
"16028","91","0","0",""
"1277","112","0","585604","http://www.viipillars.com/gloomysunday/index3.htm"
"1278","115","15000000","14321576","http://www.foxsearchlight.com/thedreamers/"
"1279","95","400000","0",""
"1280","88","0","0","http://www.cineclickasia.com/movie/binjip/index.htm"
"1281","90","18000000","237619423",""
"1282","91","0","0","http://www.sonypictures.com/classics/dogtown/"
"1283","97","0","0",""
"1284","99","0","0",""
"1285","91","0","0",""
"1294","112","1400000","0",""
"1358","80","0","0",""
"1359","101","8000000","0",""
"1360","118","12000000","56298474",""
"1361","98","0","0",""
"1362","77","3000000","0",""
"1363","114","0","0",""
"1364","128","0","1558408",""
"1365","111","4000000","44909486",""
"1366","119","1100000","117235147","http://rockythemovie.com/"
"1367","119","0","200182160",""
"1368","97","15000000","125212904",""
"1369","94","44000000","300400432",""
"1370","101","63000000","189015611",""
"1371","99","0","0",""
"1372","143","100000000","170877916","http://blooddiamondmovie.warnerbros.com/"
"1373","150","0","0","http://www.thediscoveryofheaven.nl/"
"1374","91","31000000","300473716",""
"1375","104","0","119946358",""
"1376","106","0","0",""
"1377","110","0","0",""
"1378","102","2000000","5179037","http://www.shortbusthemovie.com"
"1379","78","0","0","http://lichter-der-vorstadt.pandorafilmverleih.de/"
"1380","109","0","0",""
"1381","96","35000000","15304890","http://thefountainmovie.warnerbros.com/"
"1382","90","0","0","http://www.meandyoumovie.com/"
"1386","8","0","0",""
"1387","43","0","0",""
"1388","30","1","0",""
"1389","123","0","0",""
"1390","113","4000000","0",""
"1391","105","5000000","0",""
"1392","85","0","0",""
"1393","93","0","0",""
"1394","120","0","0",""
"1396","106","0","0",""
"1397","60","0","0",""
"1398","163","0","0",""
"1402","117","55000000","305070744",""
"1403","103","0","0",""
"1404","104","0","0","http://iconmovies.co.uk/aefondkiss/"
"1405","140","500000","0",""
"1406","112","0","0",""
"1407","140","0","0","http://www.tfmdistribution.com/lamome/lamome.htm"
"1408","119","100000000","10000000",""
"1410","83","60000","0",""
"1411","100","0","0",""
"1412","100","1200000","0",""
"1413","101","0","0",""
"1414","112","0","0",""
"1415","98","0","0",""
"1416","96","0","0",""
"1417","119","70000000","74483555","www.panslabyrinth.com"
"1418","107","0","0",""
"1419","102","0","0","http://www.vollidiot-derfilm.de/"
"1420","129","0","0","http://www.breakfastonpluto.co.uk/"
"1421","119","0","0",""
"1422","151","90000000","114000000","http://thedeparted.warnerbros.com/"
"1423","85","0","0","http://www.flyingsaucerrocks.com/"
"1424","73","0","0",""
"1426","0","0","0","http://www.maria-am-wasser-derfilm.de/"
"1427","147","50000000","127332708","http://www.parfum.film.de/"
"1428","112","29000000","0",""
"1429","135","15000000","0",""
"1430","120","0","0",""
"1433","106","4500000","6459020",""
"1434","5","0","0",""
"1435","91","200","0",""
"1436","155","60000000","0",""
"77353","92","0","0",""
"1438","23","0","0","http://fairytales4you.net/"
"1439","148","75000000","0",""
"1440","136","26000000","0","http://www.littlechildrenmovie.com"
"1441","97","25000000","0",""
"1442","90","0","0","http://www.zorrofilm.de/de/profile.php?id=197"
"1443","97","6000000","10409377","http://www.paramountvantage.com/virginsuicides/html_3/"
"1444","0","0","0","http://www.sonyclassics.com/junebug/"
"1448","98","0","0",""
"1450","91","0","0",""
"1452","154","209000000","391081192",""
"1479","79","0","0",""
"1480","106","829000","0",""
"1481","115","0","0",""
"1482","100","0","0",""
"1483","78","0","0",""
"1484","110","0","0",""
"1485","112","0","0",""
"12227","107","0","0",""
"1487","121","66000000","60000000","http://www.sonypictures.com/homevideo/hellboy/"
"1488","105","0","0",""
"1489","0","0","0",""
"1490","8","0","0",""
"1491","110","40000000","86915017",""
"1492","154","47000000","7000000",""
"1493","109","0","212700000",""
"1494","114","0","0","http://ent.sina.com.cn/hjj/"
"1495","145","130000000","211643158","http://www.kingdomofheavendvd.com/"
"1496","101","0","0",""
"1497","0","0","0",""
"1498","93","13500000","135270000",""
"1499","96","0","0",""
"22862","109","0","0",""
"1523","123","6000000","48027970",""
"35024","100","0","0",""
"33966","0","0","0",""
"1534","100","0","0",""
"1535","126","0","0",""
"1537","89","0","0",""
"1538","115","65000000","100003492","http://movies.uip.de/collateral/home.html"
"1539","98","0","0",""
"1540","108","0","0",""
"1541","129","16000000","0",""
"1542","89","10000000","0",""
"1543","103","0","3500000","http://emmas-glueck.pandorafilmverleih.de/"
"1544","94","0","2455831","http://www.foxsearchlight.com/imaginemeandyou/"
"1546","96","0","1919197",""
"1547","93","0","32000000",""
"1548","111","7000000","8764007",""
"1549","124","0","0",""
"1550","81","300000","3272028","http://www.piecesofaprilmovie.com/"
"1551","111","26000000","0",""
"1552","124","0","0",""
"1553","107","0","0","http://www.debattremoncoeursestarrete-lefilm.com/"
"1554","107","0","0",""
"1555","122","0","0",""
"1556","104","0","0",""
"1557","99","0","0",""
"1558","87","0","0","http://www.liegenlernen.de/"
"1559","99","686000","0",""
"1560","115","0","0",""
"1561","81","0","0",""
"1562","99","0","0",""
"1563","96","0","0",""
"1564","5","0","0",""
"1566","98","0","0",""
"1567","93","0","0",""
"1568","38","0","0",""
"1569","23","0","0",""
"1571","130","110000000","380000000","http://www.livefreeordiehard.com/"
"1572","134","90000000","361212499",""
"1573","124","0","240000000",""
"1574","113","45000000","306776732",""
"1576","100","33000000","102441078",""
"1577","94","0","129300000",""
"1578","130","18","23",""
"1579","138","40000000","120175290",""
"1580","80","1500000","0",""
"1581","138","85000000","194168700","http://www.sonypictures.com/movies/theholiday/"
"1583","93","0","0","http://www.lammbock-derfilm.de/"
"1584","108","20000000","130000000",""
"1585","130","0","0",""
"1586","96","0","0",""
"1587","118","11000000","30000000",""
"1588","98","10000000","90449929",""
"1589","88","0","0",""
"1590","104","11000000","0",""
"1591","140","7000000","0",""
"1592","129","0","102616183",""
"1593","108","120000000","549736156",""
"1594","102","0","0",""
"1595","123","0","0",""
"1596","88","0","0",""
"1597","108","51000000","305000000",""
"1598","128","35000000","0",""
"1599","106","0","0",""
"1600","98","0","0",""
"1607","121","22000000","17266971",""
"1608","95","0","0",""
"1609","106","0","0",""
"1610","102","0","0",""
"1611","112","0","0",""
"1612","92","0","0",""
"1613","92","0","0",""
"1614","87","0","0",""
"1615","80","0","4508104",""
"1616","97","0","0",""
"1618","92","0","0",""
"1619","119","0","19125401",""
"1620","100","70000000","0","http://www.hitmanmovie.com/"
"1621","118","40600000","90400000",""
"1622","130","0","793604",""
"1623","125","0","37121708",""
"1624","86","45000000","181000000",""
"1626","85","0","0",""
"1627","83","0","0",""
"1628","110","0","0",""
"1629","96","0","30857",""
"1630","129","0","20191000",""
"1631","93","0","0",""
